Year,Location,Plant_Date,County,Date,LocMinTempF,LocMaxTempF,CIMIS,StatMinTempF,StatMaxTempF,HeadM105,HeadM206,HeadM209,HeadM210,HeadM211,HeadM401,,,,
2021,Wylie,5/5/21,Glenn,2021-09-07,57.9,100.6,Williams250,59.1,102.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-08,63.0,100.0,Williams250,61.1,102.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-09,60.7,93.8,Williams250,62.2,96.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-10,65.1,89.0,Williams250,64.0,89.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-11,57.3,91.5,Williams250,57.1,97.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-12,57.3,93.6,Williams250,58.5,97.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-13,57.1,94.0,Williams250,59.4,100.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-14,55.7,95.6,Williams250,58.5,103.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-15,53.6,90.2,Williams250,56.1,89.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-16,50.4,85.3,Williams250,53.0,84.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-17,50.7,87.2,Williams250,48.9,85.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-18,51.7,79.8,Williams250,52.2,81.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-19,51.6,79.7,Williams250,51.1,81.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-20,59.6,88.9,Williams250,59.5,91.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-21,52.2,94.0,Williams250,52.5,95.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-22,53.8,96.2,Williams250,54.1,94.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-23,57.2,95.5,Williams250,54.7,96.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-24,56.1,97.4,Williams250,52.5,97.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-25,54.3,92.9,Williams250,51.2,91.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-26,49.2,84.0,Williams250,49.7,84.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-27,48.0,80.8,Williams250,48.1,82.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-28,46.9,78.3,Williams250,46.7,78.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-29,49.0,85.8,Williams250,49.6,85.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-09-30,52.4,90.7,Williams250,50.5,93.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-10-01,47.8,89.4,Williams250,46.6,90.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-10-02,49.2,93.5,Williams250,48.6,98.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2021,Wylie,5/5/21,Glenn,2021-10-03,52.4,93.7,Williams250,50.1,88.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-05-23,75.2,89.3,Verona235,52.2,95.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-05-24,61.5,92.6,Verona235,57.5,99.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-05-25,65.9,96.9,Verona235,56.4,102.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-05-26,64.8,80.4,Verona235,58.5,84.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-05-27,57.6,79.5,Verona235,54.9,83.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-05-28,58.9,75.5,Verona235,55.6,80.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-05-29,53.5,77.4,Verona235,46.3,80.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-05-30,55.1,78.2,Verona235,47.6,83.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-05-31,55.7,84.0,Verona235,48.3,89.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-01,59.6,89.0,Verona235,52.4,94.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-02,67.4,87.9,Verona235,63.2,91.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-03,61.6,82.5,Verona235,58.2,85.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-04,58.1,75.7,Verona235,60.3,79.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-05,59.8,78.2,Verona235,59.5,80.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-06,64.2,84.9,Verona235,57.4,89.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-07,61.7,89.8,Verona235,54.2,94.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-08,63.9,88.7,Verona235,60.0,92.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-09,67.7,93.7,Verona235,57.8,99.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-10,69.6,96.6,Verona235,60.0,102.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-11,71.1,91.8,Verona235,59.5,99.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-12,64.9,81.5,Verona235,56.0,84.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-13,57.3,77.9,Verona235,52.6,85.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-14,55.9,85.7,Verona235,57.9,91.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-15,57.9,88.2,Verona235,52.3,95.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-16,59.7,82.8,Verona235,56.4,87.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-17,55.5,72.6,Verona235,53.4,76.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-18,53.7,76.2,Verona235,50.4,78.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-19,54.9,85.2,Verona235,46.8,88.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-20,57.0,86.6,Verona235,53.1,93.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-21,61.2,93.2,Verona235,56.6,103.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-22,62.6,89.3,Verona235,60.4,98.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-23,70.4,92.0,Verona235,70.1,99.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-24,65.2,92.8,Verona235,56.0,100.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-25,62.6,92.2,Verona235,52.5,100.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-26,63.9,92.0,Verona235,57.5,101.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-27,63.5,90.7,Verona235,57.1,102.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-28,63.3,89.4,Verona235,61.2,100.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-29,59.7,85.8,Verona235,56.6,93.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-06-30,56.9,81.5,Verona235,53.7,87.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-01,56.6,82.9,Verona235,53.8,89.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-02,55.6,75.9,Verona235,54.0,80.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-03,56.0,73.1,Verona235,54.8,79.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-04,55.8,82.0,Verona235,54.7,87.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-05,66.9,82.1,Verona235,62.7,87.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-06,60.7,77.9,Verona235,58.8,84.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-07,58.6,84.7,Verona235,57.1,89.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-08,60.0,90.9,Verona235,55.4,95.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-09,59.6,86.4,Verona235,58.6,93.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-10,60.6,91.4,Verona235,52.7,99.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-11,65.2,94.4,Verona235,61.6,102.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-12,65.8,92.5,Verona235,61.9,98.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-13,61.5,84.6,Verona235,58.9,91.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-14,60.6,90.8,Verona235,52.5,97.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-15,61.2,93.7,Verona235,58.6,98.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-16,62.8,96.8,Verona235,55.5,102.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-17,64.5,93.4,Verona235,64.8,103.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-18,65.7,89.5,Verona235,66.4,100.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-19,63.5,92.6,Verona235,64.2,100.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-20,59.3,92.4,Verona235,56.3,100.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-21,59.7,90.3,Verona235,56.4,98.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-22,58.9,89.1,Verona235,58.5,98.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-23,56.0,91.2,Verona235,54.2,98.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-24,57.5,93.7,Verona235,51.7,100.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-25,61.2,89.8,Verona235,57.8,94.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-26,61.6,86.2,Verona235,60.3,95.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-27,61.2,90.8,Verona235,59.1,97.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-28,62.5,89.6,Verona235,58.9,96.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-29,62.4,89.8,Verona235,59.3,95.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-30,63.0,88.5,Verona235,60.8,91.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-07-31,65.7,79.4,Verona235,62.7,85.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-01,65.8,75.1,Verona235,62.3,81.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-02,63.8,94.5,Verona235,62.4,100.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-03,66.2,94.2,Verona235,65.7,101.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-04,67.6,93.5,Verona235,68.3,100.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-05,66.4,83.2,Verona235,62.4,88.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-06,61.5,89.9,Verona235,60.2,90.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-07,60.9,88.6,Verona235,57.5,93.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-08,58.3,86.4,Verona235,57.1,94.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-09,61.8,83.4,Verona235,61.3,91.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-10,57.9,85.7,Verona235,57.7,91.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-11,56.3,88.1,Verona235,54.7,93.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-12,56.2,88.0,Verona235,57.9,95.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-13,54.0,90.9,Verona235,49.7,97.6,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-14,54.6,93.6,Verona235,49.3,103.0,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-15,55.1,95.1,Verona235,54.5,102.5,Heading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-16,58.1,96.6,Verona235,56.2,105.2,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-17,61.7,92.4,Verona235,60.7,91.2,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-18,63.1,94.6,Verona235,60.2,104.1,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-19,60.6,92.6,Verona235,54.9,99.8,Heading,Heading,Heading,Heading,preHeading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-20,58.8,96.0,Verona235,53.9,103.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-21,59.2,88.2,Verona235,62.8,93.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-22,58.0,92.0,Verona235,52.7,97.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-23,58.2,95.4,Verona235,58.3,103.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-24,60.3,96.3,Verona235,61.0,98.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-25,57.8,88.0,Verona235,57.9,92.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-26,55.9,91.4,Verona235,54.8,96.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-27,54.6,87.4,Verona235,56.6,92.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-28,55.1,87.7,Verona235,55.5,94.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-29,55.0,90.0,Verona235,57.5,95.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-30,58.1,91.7,Verona235,55.6,96.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-08-31,56.3,94.7,Verona235,54.1,99.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-01,55.3,101.1,Verona235,53.7,109.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-02,58.5,97.4,Verona235,59.8,105.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-03,57.9,94.8,Verona235,59.6,101.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-04,56.8,97.8,Verona235,55.7,106.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-05,60.5,102.1,Verona235,64.4,114.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-06,65.1,102.6,Verona235,68.2,116.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-07,65.7,98.3,Verona235,70.1,109.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-08,63.2,104.5,Verona235,64.6,112.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-09,64.6,92.3,Verona235,65.7,102.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-10,63.7,85.0,Verona235,67.4,91.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-11,62.1,87.8,Verona235,63.7,92.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-12,65.3,85.0,Verona235,65.3,93.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-13,57.9,78.8,Verona235,59.8,84.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-14,53.0,75.9,Verona235,53.9,80.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-15,49.7,77.7,Verona235,54.2,81.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-16,49.1,81.4,Verona235,50.2,84.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-17,51.0,76.0,Verona235,57.0,78.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-18,57.0,68.8,Verona235,58.9,75.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-19,58.8,72.4,Verona235,57.1,73.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-20,55.7,75.5,Verona235,56.8,77.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-21,54.6,75.2,Verona235,58.2,77.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-22,49.9,79.8,Verona235,54.6,82.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-23,49.0,86.6,Verona235,50.5,90.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-24,51.6,90.8,Verona235,52.9,96.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-25,52.6,92.8,Verona235,55.0,99.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-26,57.2,92.3,Verona235,56.8,95.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-27,52.3,84.7,Verona235,52.9,85.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-28,50.8,86.5,Verona235,52.1,88.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,BosworthRue,5/23/22,Yuba,2022-09-29,52.4,92.4,Verona235,51.5,89.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-19,46.1,67.4,StatenIsland242,46.1,67.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-20,40.6,71.5,StatenIsland242,40.6,71.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-21,43.5,66.0,StatenIsland242,43.5,66.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-22,40.4,68.4,StatenIsland242,40.4,68.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-23,38.2,77.2,StatenIsland242,38.2,77.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-24,44.1,81.7,StatenIsland242,44.1,81.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-25,41.8,78.8,StatenIsland242,41.8,78.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-26,51.6,73.2,StatenIsland242,51.6,73.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-27,46.6,72.9,StatenIsland242,46.6,72.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-28,44.8,67.8,StatenIsland242,44.8,67.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-29,41.0,77.2,StatenIsland242,41.0,77.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2022,DelRio,4/19/22,SanJoaquin,2022-04-30,43.5,77.2,StatenIsland242,43.5,77.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
