Location,Date,Year,County,LocMinTempF,LocMaxTempF,PRISMMinTempF,PRISMaxTempF,MINDif_PRISMLOC,MAXDif_PRISMLOC,MINDif_OUT,MAXDif_OUT
Schohr,2022-09-20,2022,SouthButte,53.298,74.899,56.18947926,72.33061829,2.891479256,-2.568381714,0,0
Schohr,2022-09-21,2022,SouthButte,54.516,76.203,55.16833954,74.48090019,0.652339539,-1.722099808,0,0
Schohr,2022-09-22,2022,SouthButte,52.554,80.935,54.21415977,75.10747795,1.660159775,-5.827522049,0,0
Schohr,2022-09-23,2022,SouthButte,49.073,88.579,52.57760029,81.09841881,3.504600288,-7.480581192,0,0
Schohr,2022-09-24,2022,SouthButte,50.092,93.47,51.8680397,89.30047836,1.776039703,-4.169521637,0,0
Schohr,2022-09-25,2022,SouthButte,53.209,96.192,53.23369865,93.12025986,0.024698654,-3.071740143,0,0
Schohr,2022-09-26,2022,SouthButte,56.208,93.706,55.13342018,96.77353668,-1.074579819,3.067536682,0,0
Schohr,2023-05-09,2023,SouthButte,57.117,73.515,48.25489902,69.40255928,-8.862100975,-4.11244072,0,0
Schohr,2023-05-10,2023,SouthButte,51.325,75.333,47.73793907,74.39486008,-3.587060928,-0.938139923,0,0
Schohr,2023-05-11,2023,SouthButte,48.938,79.216,48.40717983,74.58871727,-0.530820168,-4.62728273,0,0
Schohr,2023-05-12,2023,SouthButte,54.648,89.776,46.22197943,80.5157589,-8.426020573,-9.260241104,0,0
Schohr,2023-05-13,2023,SouthButte,60.948,92.763,52.06783981,90.48631516,-8.880160187,-2.276684845,0,0
Schohr,2023-05-14,2023,SouthButte,63.09,92.527,61.41595879,94.8203598,-1.674041214,2.293359802,0,0
Schohr,2023-05-15,2023,SouthButte,60.69,88.306,61.36987801,91.22719879,0.679878006,2.921198792,0,0
Schohr,2023-05-16,2023,SouthButte,55.863,90.518,58.723699,88.60549698,2.860698997,-1.912503021,0,0
Schohr,2023-05-17,2023,SouthButte,62.447,92.997,56.97139854,92.55434036,-5.475601456,-0.442659637,0,0
Schohr,2023-05-18,2023,SouthButte,61.462,91.263,60.09241867,92.23411636,-1.369581329,0.971116364,0,0
Schohr,2023-05-19,2023,SouthButte,61.633,90.703,59.397439,90.6805397,-2.235560997,-0.022460297,0,0
Schohr,2023-05-20,2023,SouthButte,60.561,86.936,58.31833954,89.46877861,-2.242660461,2.53277861,0,0
Schohr,2023-05-21,2023,SouthButte,55.992,86.346,56.82722015,85.49689827,0.835220154,-0.84910173,0,0
Schohr,2023-05-22,2023,SouthButte,63.133,89.776,55.20361938,86.6326992,-7.929380615,-3.143300797,0,0
Schohr,2023-05-23,2023,SouthButte,63.005,81.775,62.42198029,90.0663765,-0.583019714,8.291376495,0,0
Schohr,2023-05-24,2023,SouthButte,55.647,77.945,56.52751999,82.62643852,0.880519989,4.681438522,0,0
Schohr,2023-05-25,2023,SouthButte,56.122,76.942,54.86755962,78.68767853,-1.254440376,1.745678528,0,0
Schohr,2023-05-26,2023,SouthButte,55.776,78.076,54.60746002,78.15686035,-1.168539978,0.080860352,0,0
Schohr,2023-05-27,2023,SouthButte,55.647,79.216,54.99121933,78.39265785,-0.65578067,-0.823342148,0,0
Schohr,2023-05-28,2023,SouthButte,59.358,79.567,55.0326189,79.57669907,-4.325381096,0.009699066,0,0
Schohr,2023-05-29,2023,SouthButte,57.936,79.347,57.78536015,80.38633995,-0.150639854,1.039339951,0,0
Schohr,2023-05-30,2023,SouthButte,56.251,77.727,55.61167908,79.90862007,-0.639320923,2.181620071,0,0
Schohr,2023-05-31,2023,SouthButte,56.165,78.822,54.91543941,78.55789909,-1.249560585,-0.264100906,0,0
Schohr,2023-06-01,2023,SouthButte,56.901,82.042,54.60007858,79.9811573,-2.300921417,-2.060842697,0,0
Schohr,2023-06-02,2023,SouthButte,59.014,87.894,56.23735905,82.53319893,-2.776640953,-5.360801071,0,0
Schohr,2023-06-03,2023,SouthButte,64.161,87.528,57.07669907,87.15865936,-7.084300934,-0.369340637,0,0
Schohr,2023-06-04,2023,SouthButte,65.017,91.823,60.96362076,90.11047974,-4.053379242,-1.712520264,0,0
Schohr,2023-06-05,2023,SouthButte,69.427,90.982,64.5839592,92.89777985,-4.843040802,1.915779846,0,0
Schohr,2023-06-06,2023,SouthButte,60.132,74.64,62.1564785,93.9280983,2.0244785,19.2880983,0,0
Schohr,2023-06-07,2023,SouthButte,57.85,76.854,57.93133926,76.32355804,0.081339264,-0.530441956,0,0
Schohr,2023-06-08,2023,SouthButte,60.733,80.051,57.33895988,77.98117867,-3.394040115,-2.069821335,0,0
Schohr,2023-06-09,2023,SouthButte,58.066,80.668,59.566819,81.10597878,1.500819,0.437978775,0,0
Schohr,2023-06-10,2023,SouthButte,56.165,79.655,57.23023987,82.99436035,1.065239868,3.339360352,0,0
Schohr,2023-06-11,2023,SouthButte,61.761,83.154,55.98751965,81.32198029,-5.773480354,-1.832019714,0,0
Schohr,2023-06-12,2023,SouthButte,59.486,76.593,60.9416584,84.95491867,1.455658401,8.361918671,0,0
Schohr,2023-06-13,2023,SouthButte,60.046,82.396,59.30726013,79.28491936,-0.738739868,-3.111080643,0,0
Schohr,2023-06-14,2023,SouthButte,63.39,84.9,59.59561863,84.26659775,-3.794381371,-0.633402252,0,0
Schohr,2023-06-15,2023,SouthButte,65.615,90.844,62.68117867,86.30905914,-2.933821335,-4.534940857,0,0
Schohr,2023-06-16,2023,SouthButte,67.627,90.239,64.84315758,91.42627792,-2.783842422,1.187277924,0,0
Schohr,2023-06-17,2023,SouthButte,62.875,84.497,62.27131996,94.92295837,-0.603680038,10.42595837,0,0
Schohr,2023-06-18,2023,SouthButte,60.775,82.575,61.77919769,88.75454025,1.004197693,6.179540253,0,0
Schohr,2023-06-19,2023,SouthButte,53.384,74.727,55.63904018,84.61976013,2.255040184,9.892760132,0,0
Schohr,2023-06-20,2023,SouthButte,50.886,76.203,51.67831955,74.88985939,0.79231955,-1.31314061,0,0
Schohr,2023-06-21,2023,SouthButte,54.604,82.753,49.53181934,77.34649849,-5.072180656,-5.406501511,0,0
Schohr,2023-06-22,2023,SouthButte,57.893,77.859,52.74068031,83.62417908,-5.152319687,5.765179077,0,0
Schohr,2023-06-23,2023,SouthButte,55.647,76.899,56.18065929,81.11210022,0.533659294,4.21310022,0,0
Schohr,2023-06-24,2023,SouthButte,56.165,79.612,55.37497864,79.3929184,-0.790021362,-0.219081604,0,0
Schohr,2023-06-25,2023,SouthButte,54.909,79.963,56.16265888,82.58629723,1.253658882,2.623297226,0,0
Schohr,2023-06-26,2023,SouthButte,56.251,81.554,55.25257893,82.23367729,-0.998421074,0.679677292,0,0
Schohr,2023-06-27,2023,SouthButte,57.765,83.064,55.79257927,84.06085815,-1.972420731,0.996858154,0,0
Schohr,2023-06-28,2023,SouthButte,60.346,87.894,58.22761993,86.46691895,-2.118380066,-1.427081055,0,0
Schohr,2023-06-29,2023,SouthButte,64.418,94.944,61.33262062,90.77323685,-3.085379379,-4.170763153,0,0
Schohr,2023-06-30,2023,SouthButte,69.771,93.564,64.17949753,99.42079544,-5.591502472,5.856795441,0,0
Schohr,2023-07-01,2023,SouthButte,71.274,97.403,66.52022057,96.85543976,-4.753779434,-0.547560242,0,0
Schohr,2023-07-02,2023,SouthButte,70.887,98.92,69.0125,101.3791977,-1.8745,2.459197693,0,0
Schohr,2023-07-03,2023,SouthButte,69.3,90.657,69.53504066,102.5205811,0.235040665,11.86358105,0,0
Schohr,2023-07-04,2023,SouthButte,61.506,85.712,61.95812035,95.58769989,0.452120346,9.87569989,0,0
Schohr,2023-07-05,2023,SouthButte,61.075,83.824,60.81241798,89.14748001,-0.262582016,5.323480011,0,0
Schohr,2023-07-06,2023,SouthButte,57.376,82.396,57.66943893,87.34171906,0.293438934,4.945719055,0,0
Schohr,2023-07-07,2023,SouthButte,57.722,81.333,56.90353909,86.28817825,-0.818460915,4.955178253,0,0
Schohr,2023-07-08,2023,SouthButte,59.745,83.691,57.44551868,84.53299904,-2.299481316,0.841999039,0,0
Schohr,2023-07-09,2023,SouthButte,55.213,77.684,56.00479908,85.81207886,0.79179908,8.128078857,0,0
Schohr,2023-07-10,2023,SouthButte,56.728,88.075,54.85585918,80.01535912,-1.872140816,-8.059640884,0,0
Schohr,2023-07-11,2023,SouthButte,60.733,89.454,54.88465881,88.07359734,-5.848341187,-1.380402664,0,0
Schohr,2023-07-12,2023,SouthButte,62.919,90.936,60.08233871,92.38405914,-2.836661285,1.448059143,0,0
Schohr,2023-07-13,2023,SouthButte,62.406,91.917,61.76533775,91.08067551,-0.640662247,-0.836324493,0,0
Schohr,2023-07-14,2023,SouthButte,64.76,98.087,60.34351978,94.42453613,-4.416480217,-3.662463867,0,0
Schohr,2023-07-15,2023,SouthButte,67.714,99.316,62.71141853,100.3350159,-5.002581467,1.019015869,0,0
Schohr,2023-07-16,2023,SouthButte,69.557,101.509,67.78651848,101.8880569,-1.770481522,0.379056946,0,0
Schohr,2023-07-17,2023,SouthButte,71.317,96.435,69.24649849,102.7462952,-2.070501511,6.311295166,0,0
Schohr,2023-07-18,2023,SouthButte,64.288,87.985,66.77941895,96.54997864,2.491418945,8.564978638,0,0
Schohr,2023-07-19,2023,SouthButte,61.333,88.902,60.5112793,91.9851799,-0.821720703,3.083179901,0,0
Schohr,2023-07-20,2023,SouthButte,62.319,97.599,58.53829956,92.35075684,-3.780700439,-5.248243164,0,0
Schohr,2023-07-21,2023,SouthButte,63.732,97.551,60.79711952,98.80447617,-2.934880478,1.253476166,0,0
Schohr,2023-07-22,2023,SouthButte,67.5,96.917,64.50511856,99.96619797,-2.994881439,3.049197968,0,0
Schohr,2023-07-23,2023,SouthButte,68.356,93.281,67.74457817,99.85855942,-0.611421829,6.577559418,0,0
Schohr,2023-07-24,2023,SouthButte,61.547,86.029,63.4307003,95.79361801,1.883700302,9.764618011,0,0
Schohr,2023-07-25,2023,SouthButte,61.119,92.62,60.80773849,89.76847534,-0.311261505,-2.851524658,0,0
Schohr,2023-07-26,2023,SouthButte,61.506,87.894,59.4872591,92.47712021,-2.018740898,4.583120209,0,0
Schohr,2023-07-27,2023,SouthButte,60.303,85.307,60.6225193,91.4356369,0.319519302,6.128636902,0,0
Schohr,2023-07-28,2023,SouthButte,59.83,86.346,60.42721844,88.79108009,0.597218437,2.445080093,0,0
Schohr,2023-07-29,2023,SouthButte,58.971,86.709,58.76240005,89.18167839,-0.208599945,2.472678391,0,0
Schohr,2023-07-30,2023,SouthButte,58.152,86.754,58.83637924,90.8862793,0.684379242,4.132279297,0,0
Schohr,2023-07-31,2023,SouthButte,57.807,88.855,57.23329887,91.95673904,-0.573701126,3.101739044,0,0
Schohr,2023-08-01,2023,SouthButte,59.185,85.984,56.51023884,91.86961746,-2.674761162,5.885617462,0,0
Schohr,2023-08-02,2023,SouthButte,56.469,82.931,57.02089882,89.15773849,0.551898819,6.226738495,0,0
Schohr,2023-08-03,2023,SouthButte,56.685,82.308,56.10559864,84.68095741,-0.57940136,2.372957413,0,0
Schohr,2023-08-04,2023,SouthButte,59.229,86.301,57.43723946,83.75881996,-1.791760544,-2.542180038,0,0
Schohr,2023-08-05,2023,SouthButte,63.176,94.849,58.78165874,88.41883926,-4.394341255,-6.430160736,0,0
Schohr,2023-08-06,2023,SouthButte,64.589,92.667,63.89977875,100.8049973,-0.689221252,8.137997253,0,0
Schohr,2023-08-07,2023,SouthButte,63.09,91.87,64.55641785,96.49417496,1.466417847,4.624174957,0,0
Schohr,2023-08-08,2023,SouthButte,60.991,84.004,64.07401848,96.09367523,3.083018478,12.08967523,0,0
Schohr,2023-08-09,2023,SouthButte,59.445,86.617,59.99971981,86.38609734,0.55471981,-0.230902664,0,0
Schohr,2023-08-10,2023,SouthButte,59.83,86.981,59.29141922,87.66463814,-0.53858078,0.683638138,0,0
Schohr,2023-08-11,2023,SouthButte,59.529,84.632,58.50031948,88.94191895,-1.028680519,4.309918945,0,0
Schohr,2023-08-12,2023,SouthButte,61.761,90.891,59.84203854,86.62693825,-1.918961464,-4.264061752,0,0
Schohr,2023-08-13,2023,SouthButte,63.862,93.328,61.42225876,92.33707886,-2.439741241,-0.990921143,0,0
Schohr,2023-08-14,2023,SouthButte,66.857,89.87,64.4239399,95.53460159,-2.433060104,5.664601593,0,0
Schohr,2023-08-15,2023,SouthButte,66.087,99.712,66.46675835,92.38153915,0.379758347,-7.330460846,0,0
Schohr,2023-08-16,2023,SouthButte,67.329,101.509,65.88139992,101.9542976,-1.447600082,0.445297638,0,0
Schohr,2023-08-17,2023,SouthButte,72.351,97.891,68.70469742,104.2167191,-3.646302582,6.325719055,0,0
Schohr,2023-08-18,2023,SouthButte,64.845,85.894,67.12591743,100.3677757,2.280917435,14.47377573,0,0
Schohr,2023-08-19,2023,SouthButte,64.717,89.224,63.75793839,88.52179832,-0.959061615,-0.702201675,0,0
Schohr,2023-08-20,2023,SouthButte,66.515,81.509,63.21055832,92.25571823,-3.304441681,10.74671823,0,0
Schohr,2023-08-21,2023,SouthButte,64.931,80.935,67.90315895,84.06535912,2.972158951,3.130359116,0,0
Schohr,2023-08-22,2023,SouthButte,63.048,85.802,63.01976013,82.7709774,-0.028239868,-3.031022598,0,0
Schohr,2023-08-23,2023,SouthButte,62.834,89.407,63.58621864,87.59497795,0.752218643,-1.812022049,0,0
Schohr,2023-08-24,2023,SouthButte,61.075,95.472,61.41541977,92.72767715,0.340419769,-2.744322845,0,0
Schohr,2023-08-25,2023,SouthButte,61.376,85.802,60.62449856,95.36071548,-0.751501442,9.558715485,0,0
Schohr,2023-08-26,2023,SouthButte,56.599,88.259,57.65341949,88.33063965,1.054419495,0.071639648,0,0
Schohr,2023-08-27,2023,SouthButte,55.213,90.936,55.9804987,91.42664185,0.767498695,0.490641846,0,0
Schohr,2023-08-28,2023,SouthButte,54.604,90.565,55.41547871,92.57954025,0.811478706,2.014540253,0,0
Schohr,2023-08-29,2023,SouthButte,55.906,85.757,55.21027985,94.50679626,-0.695720154,8.749796265,0,0
Schohr,2023-08-30,2023,SouthButte,59.616,90.009,58.06850014,91.58611526,-1.547499863,1.577115265,0,0
Schohr,2023-08-31,2023,SouthButte,55.69,88.075,58.93141956,97.85948029,3.241419563,9.784480286,0,0
Schohr,2023-09-01,2023,SouthButte,58.368,73.126,56.3736187,90.62221603,-1.994381302,17.49621603,0,0
Schohr,2023-09-02,2023,SouthButte,56.944,75.029,57.49447994,74.54119797,0.550479942,-0.487802032,0,0
Schohr,2023-09-03,2023,SouthButte,57.636,77.727,56.36479874,74.94205818,-1.271201263,-2.784941818,0,0
Schohr,2023-09-04,2023,SouthButte,55.342,85.667,54.95719948,77.61704025,-0.384800522,-8.049959747,0,0
Schohr,2023-09-05,2023,SouthButte,56.901,89.731,54.47515888,86.62045975,-2.425841118,-3.110540253,0,0
Schohr,2023-09-06,2023,SouthButte,54.343,86.936,56.29603977,88.12057762,1.953039772,1.184577621,0,0
Schohr,2023-09-07,2023,SouthButte,54.082,85.802,55.73246002,88.26439896,1.650460022,2.462398956,0,0
Schohr,2023-09-08,2023,SouthButte,54.604,88.626,55.10678005,87.99098015,0.502780052,-0.635019852,0,0
Schohr,2023-09-09,2023,SouthButte,51.764,90.891,54.0829401,90.16177902,2.318940102,-0.729220978,0,0
Schohr,2023-09-10,2023,SouthButte,50.797,92.386,53.10931969,89.71070099,2.312319687,-2.675299011,0,0
Schohr,2023-09-11,2023,SouthButte,49.204,93.328,52.14469948,93.87355804,2.940699478,0.545558044,0,0
Schohr,2023-09-12,2023,SouthButte,51.062,88.306,52.51963882,91.93478012,1.457638824,3.628780121,0,0
Schohr,2023-09-13,2023,SouthButte,53.559,90.471,53.3668993,89.42647781,-0.1921007,-1.044522186,0,0
Schohr,2023-09-14,2023,SouthButte,56.815,90.565,55.30585918,90.79177628,-1.509140816,0.226776276,0,0
Schohr,2023-09-15,2023,SouthButte,56.512,90.844,57.98227978,90.29857941,1.470279778,-0.545420593,0,0
Schohr,2023-09-16,2023,SouthButte,59.056,87.21,57.61741867,93.2444603,-1.438581329,6.034460297,0,0
Schohr,2023-09-17,2023,SouthButte,55.602,82.976,60.17449856,86.49715881,4.572498558,3.521158813,0,0
Schohr,2023-09-18,2023,SouthButte,54.387,82.085,56.79823856,81.77125931,2.411238564,-0.313740692,0,0
Schohr,2023-09-19,2023,SouthButte,52.291,83.467,56.73757858,80.81959953,4.446578583,-2.647400467,0,0
Schohr,2023-09-20,2023,SouthButte,53.645,83.959,53.6941391,82.76701889,0.049139099,-1.19198111,0,0
Schohr,2023-09-21,2023,SouthButte,49.516,81.554,54.4101799,82.80859871,4.894179901,1.254598709,0,0
Schohr,2023-09-22,2023,SouthButte,46.256,81.819,51.11959953,81.54931831,4.863599533,-0.269681686,0,0
Schohr,2023-09-23,2023,SouthButte,47.512,91.963,48.43813896,80.24665909,0.926138962,-11.71634091,0,1
Wylie,2016-05-02,2016,Glenn,65.959,82.53,54.40820065,87.3230011,-11.55079935,4.793001099,1,0
Wylie,2016-05-03,2016,Glenn,56.642,80.978,53.32639923,85.40420113,-3.315600769,4.426201126,0,0
Wylie,2016-05-04,2016,Glenn,62.062,80.096,55.87519989,82.80859871,-6.18680011,2.712598709,0,0
Wylie,2016-05-05,2016,Glenn,57.074,64.074,57.25939999,83.2405983,0.185399986,19.1665983,0,0
Wylie,2016-05-06,2016,Glenn,54.3,68.313,52.65860043,67.03879929,-1.641399574,-1.274200714,0,0
Wylie,2016-05-07,2016,Glenn,58.195,62.791,54.02299938,69.6019989,-4.172000618,6.810998901,0,0
Wylie,2016-05-08,2016,Glenn,58.109,70.974,57.52400055,62.70079956,-0.584999451,-8.273200439,0,0
Wylie,2016-05-09,2016,Glenn,55.863,76.507,57.45019989,72.01040115,1.58719989,-4.496598846,0,0
Wylie,2016-05-10,2016,Glenn,58.712,84.632,56.74819927,78.77119865,-1.963800728,-5.860801346,0,0
Wylie,2016-05-11,2016,Glenn,62.062,87.163,56.85979977,87.41479874,-5.202200233,0.251798737,0,0
Wylie,2016-05-12,2016,Glenn,58.669,88.718,56.63300076,89.56939964,-2.035999245,0.851399643,0,0
Wylie,2016-05-13,2016,Glenn,60.174,86.617,56.15959988,92.44940033,-4.014400124,5.83240033,0,0
Wylie,2016-05-14,2016,Glenn,52.772,76.768,52.12040081,89.22200165,-0.65159919,12.45400165,0,0
Wylie,2016-05-15,2016,Glenn,59.056,80.802,49.93159981,79.32200165,-9.124400192,-1.479998352,0,0
Wylie,2016-05-16,2016,Glenn,64.888,84.004,55.22720051,82.78520126,-9.660799492,-1.218798737,0,0
Wylie,2016-05-17,2016,Glenn,67.028,89.269,61.62260132,86.5885994,-5.405398682,-2.680400604,0,0
Wylie,2016-05-18,2016,Glenn,66.087,92.667,64.01660118,91.60700302,-2.070398819,-1.059996979,0,0
Wylie,2016-05-19,2016,Glenn,63.475,79.655,64.32440033,96.32839813,0.84940033,16.67339813,0,0
Wylie,2016-05-20,2016,Glenn,55.168,63.262,53.82140026,82.66640129,-1.346599739,19.40440129,0,0
Wylie,2016-05-21,2016,Glenn,51.193,64.459,49.49779949,67.11979942,-1.695200508,2.660799423,0,0
Wylie,2016-05-22,2016,Glenn,50.311,69.3,47.51599979,67.93159981,-2.795000206,-1.368400192,0,0
Wylie,2016-05-23,2016,Glenn,55.125,70.072,48.62299938,71.25620003,-6.502000618,1.184200027,0,0
Wylie,2016-05-24,2016,Glenn,57.549,74.77,53.65220051,73.64300041,-3.896799492,-1.126999588,0,0
Wylie,2016-05-25,2016,Glenn,57.204,78.777,55.71860008,78.74960022,-1.485399918,-0.02739978,0,0
Wylie,2016-05-26,2016,Glenn,58.066,82.62,54.86180038,83.42240143,-3.204199615,0.802401428,0,0
Wylie,2016-05-27,2016,Glenn,63.689,84.272,55.53680038,85.6201992,-8.152199615,1.348199203,0,0
Wylie,2016-05-28,2016,Glenn,66.943,85.442,58.84699993,88.5451992,-8.096000069,3.103199203,0,0
Wylie,2016-05-29,2016,Glenn,62.447,88.993,60.39860077,89.6864006,-2.048399231,0.693400604,0,0
Wylie,2016-05-30,2016,Glenn,65.658,92.057,58.21879997,93.30079956,-7.439200027,1.243799561,0,0
Wylie,2016-05-31,2016,Glenn,67.071,95.76,62.66299973,98.36779709,-4.408000275,2.607797089,0,0
Wylie,2016-06-01,2016,Glenn,67.885,93.186,63.43879929,101.5844017,-4.446200714,8.398401703,0,0
Wylie,2016-06-02,2016,Glenn,65.701,90.75,64.8067997,98.46679764,-0.894200302,7.716797638,0,0
Wylie,2016-06-03,2016,Glenn,66,95.616,61.94659843,96.80359802,-4.053401566,1.187598022,0,0
Wylie,2016-06-04,2016,Glenn,67.928,85.894,64.03279915,102.8011993,-3.895200851,16.90719934,0,0
Wylie,2016-06-05,2016,Glenn,65.615,93.281,65.1344017,92.21719742,-0.480598297,-1.063802582,0,0
Wylie,2016-06-06,2016,Glenn,70.072,91.776,64.90219879,100.416198,-5.169801208,8.640197968,0,0
Wylie,2016-06-07,2016,Glenn,62.748,86.981,63.20299835,97.90159912,0.454998352,10.92059912,0,0
Wylie,2016-06-08,2016,Glenn,58.885,84.407,60.82880135,91.61060104,1.943801346,7.203601044,0,0
Wylie,2016-06-09,2016,Glenn,57.592,82.042,57.64640026,88.40839882,0.054400261,6.366398819,0,0
Wylie,2016-06-10,2016,Glenn,60.089,80.361,56.58439999,85.6094017,-3.504600014,5.248401703,0,0
Wylie,2016-06-11,2016,Glenn,61.977,84.99,58.04419975,84.54920044,-3.932800247,-0.440799561,0,0
Wylie,2016-06-12,2016,Glenn,65.745,85.442,66.25759926,91.48280258,0.512599258,6.040802582,0,0
Wylie,2016-06-13,2016,Glenn,58.712,80.404,60.57859974,93.31160049,1.866599739,12.90760049,0,0
Wylie,2016-06-14,2016,Glenn,55.992,73.947,57.64819927,84.59240074,1.656199272,10.64540074,0,0
Wylie,2016-06-15,2016,Glenn,53.078,67.971,53.92579956,77.79559898,0.847799561,9.824598984,0,0
Wylie,2016-06-16,2016,Glenn,51.105,72.221,52.57219982,72.30739937,1.467199821,0.086399368,0,0
Wylie,2016-06-17,2016,Glenn,57.42,71.834,50.86220016,74.59340019,-6.557799835,2.759400192,0,0
Wylie,2016-06-18,2016,Glenn,56.035,76.419,56.12720051,74.60600014,0.092200508,-1.812999863,0,0
Wylie,2016-06-19,2016,Glenn,54.387,85.622,52.59739971,79.82960091,-1.789600288,-5.792399094,0,0
Wylie,2016-06-20,2016,Glenn,57.117,90.333,54.50900021,89.40380135,-2.607999794,-0.929198654,0,0
Wylie,2016-06-21,2016,Glenn,61.891,92.338,58.1,94.58059692,-3.791,2.242596924,0,0
Wylie,2016-06-22,2016,Glenn,62.148,87.073,61.49300041,98.62340088,-0.654999588,11.55040088,0,0
Wylie,2016-06-23,2016,Glenn,58.798,85.307,60.24920044,93.64820099,1.451200439,8.341200989,0,0
Wylie,2016-06-24,2016,Glenn,60.089,87.802,58.3682003,90.78799973,-1.720799698,2.985999725,0,0
Wylie,2016-06-25,2016,Glenn,63.176,94.23,58.74799938,93.60319824,-4.428000618,-0.626801758,0,0
Wylie,2016-06-26,2016,Glenn,63.775,93.612,63.69080162,99.53600082,-0.08419838,5.924000824,0,0
Wylie,2016-06-27,2016,Glenn,64.589,96.917,61.24639854,100.7257996,-3.342601456,3.808799561,0,0
Wylie,2016-06-28,2016,Glenn,66.6,93.517,66.0451992,104.658802,-0.554800797,11.14180203,0,0
Wylie,2016-06-29,2016,Glenn,66.258,91.495,66.9451992,104.3474014,0.687199203,12.85240143,0,0
Wylie,2016-06-30,2016,Glenn,65.23,93.612,64.74200096,100.6555969,-0.487999039,7.043596924,0,0
Wylie,2016-07-01,2016,Glenn,69.213,91.87,63.275,101.6671974,-5.938,9.797197418,0,0
Wylie,2016-07-02,2016,Glenn,66.943,87.118,65.77159843,99.63320236,-1.171401566,12.51520236,0,0
Wylie,2016-07-03,2016,Glenn,64.503,86.482,64.54579887,94.70840225,0.042798874,8.226402252,0,0
Wylie,2016-07-04,2016,Glenn,61.462,84.094,63.06979942,92.82559967,1.607799423,8.73159967,0,0
Wylie,2016-07-05,2016,Glenn,60.433,83.021,61.85839882,90.83660049,1.425398819,7.815600494,0,0
Wylie,2016-07-06,2016,Glenn,58.626,81.333,58.97660084,88.96999931,0.350600838,7.636999313,0,0
Wylie,2016-07-07,2016,Glenn,59.659,81.864,57.51319962,88.69280052,-2.145800385,6.828800522,0,0
Wylie,2016-07-08,2016,Glenn,58.282,83.691,58.78579922,87.71899986,0.503799217,4.027999863,0,0
Wylie,2016-07-09,2016,Glenn,62.148,81.864,57.90379963,89.43259926,-4.244200371,7.568599258,0,0
Wylie,2016-07-10,2016,Glenn,55.429,79.48,55.58899918,89.24900055,0.159999176,9.769000549,0,0
Wylie,2016-07-11,2016,Glenn,59.702,85.757,54.64040012,84.62840157,-5.061599876,-1.128598434,0,0
Wylie,2016-07-12,2016,Glenn,59.788,83.914,60.8701992,91.3460022,1.082199203,7.432002197,0,0
Wylie,2016-07-13,2016,Glenn,60.39,94.896,59.68400021,90.67460022,-0.705999794,-4.22139978,0,0
Wylie,2016-07-14,2016,Glenn,63.048,89.776,60.16999931,99.45860214,-2.878000687,9.682602142,0,0
Wylie,2016-07-15,2016,Glenn,64.632,88.443,63.64940033,100.4360008,-0.98259967,11.99300082,0,0
Wylie,2016-07-16,2016,Glenn,61.677,84.004,62.78899918,97.76299973,1.111999176,13.75899973,0,0
Wylie,2016-07-17,2016,Glenn,58.582,80.449,60.31220016,91.64480286,1.730200165,11.19580286,0,0
Wylie,2016-07-18,2016,Glenn,56.599,79.612,57.02360077,86.71999931,0.424600769,7.107999313,0,0
Wylie,2016-07-19,2016,Glenn,56.035,81.597,55.79960022,86.53279915,-0.23539978,4.935799149,0,0
Wylie,2016-07-20,2016,Glenn,56.815,83.646,55.88779984,88.66939964,-0.927200165,5.023399643,0,0
Wylie,2016-07-21,2016,Glenn,56.383,83.824,56.59699993,90.74480286,0.213999931,6.920802856,0,0
Wylie,2016-07-22,2016,Glenn,57.117,87.073,57.43940067,92.51060104,0.322400673,5.437601044,0,0
Wylie,2016-07-23,2016,Glenn,61.506,94.372,54.55399952,95.66240005,-6.952000481,1.290400055,0,0
Wylie,2016-07-24,2016,Glenn,62.919,91.776,61.40119934,104.2681969,-1.517800659,12.49219687,0,0
Wylie,2016-07-25,2016,Glenn,63.347,89.546,64.07599945,102.205397,0.728999451,12.65939703,0,0
Wylie,2016-07-26,2016,Glenn,63.219,92.433,63.93740005,100.4360008,0.718400055,8.003000824,0,0
Wylie,2016-07-27,2016,Glenn,65.701,93.092,63.93560104,104.4391991,-1.765398956,11.34719907,0,0
Wylie,2016-07-28,2016,Glenn,66.857,92.62,66.87320099,104.5076027,0.016200989,11.88760269,0,0
Wylie,2016-07-29,2016,Glenn,68.099,93.186,67.65079956,104.5112007,-0.448200439,11.32520071,0,0
Wylie,2016-07-30,2016,Glenn,66.643,89.731,68.6912014,104.5165977,2.048201401,14.78559775,0,0
Wylie,2016-07-31,2016,Glenn,60.433,87.985,63.59539909,100.6358009,3.162399094,12.65080093,0,0
Wylie,2016-08-01,2016,Glenn,60.775,85.082,60.8432003,94.7425972,0.068200302,9.660597198,0,0
Wylie,2016-08-02,2016,Glenn,60.991,85.939,58.1774004,93.76699753,-2.813599602,7.827997528,0,0
Wylie,2016-08-03,2016,Glenn,64.074,90.797,58.20620003,95.47160187,-5.867799973,4.674601868,0,0
Wylie,2016-08-04,2016,Glenn,59.486,82.175,61.16539841,100.5746002,1.679398407,18.39960022,0,0
Wylie,2016-08-05,2016,Glenn,54.169,79.831,54.77720051,89.09240074,0.608200508,9.261400742,0,0
